,GID,Team,Spread,Over/Under
3630,201801120DEN,DEN,-7.5,207.5
3631,201801120DEN,MEM,7.5,207.5
3632,201801120IND,IND,1.5,223.0
3633,201801120IND,CLE,-1.5,223.0
3634,201801120MIL,MIL,4.5,222.0
3635,201801120MIL,GSW,-4.5,222.0
3636,201801120MIN,NYK,9.0,209.0
3637,201801120MIN,MIN,-9.0,209.0
3638,201801120NOP,POR,2.5,217.5
3639,201801120NOP,NOP,-2.5,217.5
3640,201801120PHO,PHO,7.5,227.5
3641,201801120PHO,HOU,-7.5,227.5
3642,201801120WAS,WAS,-10.5,218.0
3643,201801120WAS,ORL,10.5,218.0
3644,201801130CHI,CHI,-1.0,207.5
3645,201801130CHI,DET,1.0,207.5
3646,201801130CHO,OKC,-1.5,211.0
3647,201801130CHO,CHO,1.5,211.0
3648,201801130DAL,DAL,-4.5,215.5
3649,201801130DAL,LAL,4.5,215.5
3650,201801130LAC,SAC,7.5,215.5
3651,201801130LAC,LAC,-7.5,215.5
3652,201801130SAS,SAS,-7.5,206.5
3653,201801130SAS,DEN,7.5,206.5
3654,201801130TOR,TOR,3.5,224.5
3655,201801130TOR,GSW,-3.5,224.5
3656,201801130WAS,WAS,-9.5,215.5
3657,201801130WAS,BRK,9.5,215.5
3658,201801140MIA,MIL,2.0,205.0
3659,201801140MIA,MIA,-2.0,205.0
3660,201801140MIN,POR,5.5,212.5
3661,201801140MIN,MIN,-5.5,212.5
3662,201801140NYK,NOP,-1.5,217.0
3663,201801140NYK,NYK,1.5,217.0
3664,201801140PHO,IND,-4.5,218.0
3665,201801140PHO,PHO,4.5,218.0
3666,201801150ATL,ATL,7.5,206.0
3667,201801150ATL,SAS,-7.5,206.0
3668,201801150BRK,NYK,2.0,209.0
3669,201801150BRK,BRK,-2.0,209.0
3670,201801150CHI,MIA,1.0,207.0
3671,201801150CHI,CHI,-1.0,207.0
3672,201801150CLE,GSW,-4.5,230.5
3673,201801150CLE,CLE,4.5,230.5
3674,201801150DET,CHO,3.0,205.0
3675,201801150DET,DET,-3.0,205.0
3676,201801150LAC,LAC,3.0,229.0
3677,201801150LAC,HOU,-3.0,229.0
3678,201801150MEM,LAL,2.0,204.0
3679,201801150MEM,MEM,-2.0,204.0
3680,201801150OKC,OKC,-11.5,210.0
3681,201801150OKC,SAC,11.5,210.0
3682,201801150PHI,TOR,-0.0,217.5
3683,201801150PHI,PHI,0.0,217.5
3684,201801150UTA,IND,4.0,205.5
3685,201801150UTA,UTA,-4.0,205.5
3686,201801150WAS,WAS,-5.0,214.0
3687,201801150WAS,MIL,5.0,214.0
3688,201801160BOS,BOS,-4.5,214.0
3689,201801160BOS,NOP,4.5,214.0
3690,201801160DEN,DAL,5.5,211.0
3691,201801160DEN,DEN,-5.5,211.0
3692,201801160ORL,MIN,-8.0,217.5
3693,201801160ORL,ORL,8.0,217.5
3694,201801160POR,POR,-10.5,219.0
3695,201801160POR,PHO,10.5,219.0
3696,201801170ATL,ATL,3.0,220.0
3697,201801170ATL,NOP,-3.0,220.0
3698,201801170BRK,SAS,-7.0,206.0
3699,201801170BRK,BRK,7.0,206.0
3700,201801170CHI,GSW,-9.0,230.0
3701,201801170CHI,CHI,9.0,230.0
3702,201801170CHO,CHO,-1.5,212.5
3703,201801170CHO,WAS,1.5,212.5
3704,201801170LAC,LAC,-4.0,219.5
3705,201801170LAC,DEN,4.0,219.5
3706,201801170MEM,NYK,2.0,203.0
3707,201801170MEM,MEM,-2.0,203.0
3708,201801170MIL,MIA,4.5,203.0
3709,201801170MIL,MIL,-4.5,203.0
3710,201801170OKC,LAL,9.5,212.5
3711,201801170OKC,OKC,-9.5,212.5
3712,201801170SAC,UTA,-4.0,202.5
3713,201801170SAC,SAC,4.0,202.5
3714,201801170TOR,DET,8.5,213.5
3715,201801170TOR,TOR,-8.5,213.5
3716,201801180BOS,PHI,4.0,211.0
3717,201801180BOS,BOS,-4.0,211.0
3718,201801180CLE,ORL,11.0,226.0
3719,201801180CLE,CLE,-11.0,226.0
3720,201801180HOU,MIN,5.0,222.5
3721,201801180HOU,HOU,-5.0,222.5
3722,201801180POR,IND,3.5,213.5
3723,201801180POR,POR,-3.5,213.5
3724,201801190BRK,MIA,-3.5,206.5
3725,201801190BRK,BRK,3.5,206.5
3726,201801190DEN,DEN,-9.0,218.0
3727,201801190DEN,PHO,9.0,218.0
3728,201801190DET,WAS,-1.0,208.5
3729,201801190DET,DET,1.0,208.5
3730,201801190LAL,IND,-3.0,214.0
3731,201801190LAL,LAL,3.0,214.0
3732,201801190MEM,MEM,-6.0,202.0
3733,201801190MEM,SAC,6.0,202.0
3734,201801190TOR,SAS,5.5,208.0
3735,201801190TOR,TOR,-5.5,208.0
3736,201801190UTA,UTA,-4.0,204.5
3737,201801190UTA,NYK,4.0,204.5
3738,201801200ATL,CHI,2.0,215.0
3739,201801200ATL,ATL,-2.0,215.0
3740,201801200CHO,MIA,4.5,205.0
3741,201801200CHO,CHO,-4.5,205.0
3742,201801200CLE,OKC,4.0,221.5
3743,201801200CLE,CLE,-4.0,221.5
3744,201801200HOU,GSW,-4.5,234.5
3745,201801200HOU,HOU,4.5,234.5
3746,201801200MIN,MIN,-3.0,215.5
3747,201801200MIN,TOR,3.0,215.5
3748,201801200NOP,MEM,9.0,212.0
3749,201801200NOP,NOP,-9.0,212.0
3750,201801200PHI,MIL,6.5,214.0
3751,201801200PHI,PHI,-6.5,214.0
3752,201801200POR,POR,-5.0,209.5
3753,201801200POR,DAL,5.0,209.5
3754,201801200UTA,UTA,-2.0,210.5
3755,201801200UTA,LAC,2.0,210.5
3756,201801210BOS,BOS,-10.5,208.0
3757,201801210BOS,ORL,10.5,208.0
3758,201801210DET,BRK,6.0,207.5
3759,201801210DET,DET,-6.0,207.5
3760,201801210LAL,NYK,-1.5,213.5
3761,201801210LAL,LAL,1.5,213.5
3762,201801210SAS,IND,5.5,199.5
3763,201801210SAS,SAS,-5.5,199.5
3764,201801220ATL,UTA,-2.5,205.0
3765,201801220ATL,ATL,2.5,205.0
3766,201801220CHO,SAC,9.0,209.0
3767,201801220CHO,CHO,-9.0,209.0
3768,201801220DAL,WAS,-1.5,214.0
3769,201801220DAL,DAL,1.5,214.0
3770,201801220DEN,POR,3.0,212.0
3771,201801220DEN,DEN,-3.0,212.0
3772,201801220HOU,MIA,10.5,216.0
3773,201801220HOU,HOU,-10.5,216.0
3774,201801220LAC,MIN,-3.0,220.0
3775,201801220LAC,LAC,3.0,220.0
3776,201801220MEM,MEM,2.5,207.5
3777,201801220MEM,PHI,-2.5,207.5
3778,201801220MIL,PHO,4.5,213.5
3779,201801220MIL,MIL,-4.5,213.5
3780,201801220NOP,CHI,6.0,224.5
3781,201801220NOP,NOP,-6.0,224.5
3782,201801230GSW,GSW,-14.0,226.5
3783,201801230GSW,NYK,14.0,226.5
3784,201801230LAL,LAL,4.5,207.0
3785,201801230LAL,BOS,-4.5,207.0
3786,201801230OKC,BRK,10.0,213.5
3787,201801230OKC,OKC,-10.0,213.5
3788,201801230ORL,ORL,-6.0,213.0
3789,201801230ORL,SAC,6.0,213.0
3790,201801230SAS,CLE,2.0,207.5
3791,201801230SAS,SAS,-2.0,207.5
3792,201801240ATL,ATL,6.0,215.5
3793,201801240ATL,TOR,-6.0,215.5
3794,201801240CHO,NOP,1.5,222.5
3795,201801240CHO,CHO,-1.5,222.5
3796,201801240DAL,DAL,6.0,217.0
3797,201801240DAL,HOU,-6.0,217.0
3798,201801240DET,UTA,2.0,201.0
3799,201801240DET,DET,-2.0,201.0
3800,201801240IND,IND,-7.5,216.5
3801,201801240IND,PHO,7.5,216.5
3802,201801240LAC,BOS,1.0,214.5
3803,201801240LAC,LAC,-1.0,214.5
3804,201801240MEM,SAS,-0.0,192.0
3805,201801240MEM,MEM,0.0,192.0
3806,201801240PHI,PHI,-5.0,218.0
3807,201801240PHI,CHI,5.0,218.0
3808,201801240POR,MIN,2.0,216.5
3809,201801240POR,POR,-2.0,216.5
3810,201801250DEN,DEN,-4.5,214.0
3811,201801250DEN,NYK,4.5,214.0
3812,201801250GSW,GSW,-12.5,227.0
3813,201801250GSW,MIN,12.5,227.0
3814,201801250MIA,SAC,10.5,200.5
3815,201801250MIA,MIA,-10.5,200.5
3816,201801250OKC,WAS,5.5,213.5
3817,201801250OKC,OKC,-5.5,213.5
3818,201801260CHI,CHI,-4.0,220.0
3819,201801260CHI,LAL,4.0,220.0
3820,201801260CHO,ATL,6.5,209.5
3821,201801260CHO,CHO,-6.5,209.5
3822,201801260CLE,IND,5.0,222.0
3823,201801260CLE,CLE,-5.0,222.0
3824,201801260DAL,POR,-1.0,208.5
3825,201801260DAL,DAL,1.0,208.5
3826,201801260MEM,LAC,-3.0,213.0
3827,201801260MEM,MEM,3.0,213.0
3828,201801260MIL,BRK,6.5,213.0
3829,201801260MIL,MIL,-6.5,213.0
3830,201801260NOP,HOU,-3.0,228.5
3831,201801260NOP,NOP,3.0,228.5
3832,201801260PHO,PHO,2.5,220.0
3833,201801260PHO,NYK,-2.5,220.0
3834,201801260SAS,PHI,3.5,203.5
3835,201801260SAS,SAS,-3.5,203.5
3836,201801260TOR,TOR,-7.5,207.5
3837,201801260TOR,UTA,7.5,207.5
3838,201801270ATL,ATL,5.5,212.0
3839,201801270ATL,WAS,-5.5,212.0
3840,201801270DEN,DEN,-7.5,208.0
3841,201801270DEN,DAL,7.5,208.0
3842,201801270DET,OKC,-3.5,207.5
3843,201801270DET,DET,3.5,207.5
3844,201801270GSW,BOS,9.5,222.5
3845,201801270GSW,GSW,-9.5,222.5
3846,201801270IND,ORL,6.0,213.5
3847,201801270IND,IND,-6.0,213.5
3848,201801270MIA,CHO,4.5,203.0
3849,201801270MIA,MIA,-4.5,203.0
3850,201801270MIN,BRK,9.5,216.5
3851,201801270MIN,MIN,-9.5,216.5
3852,201801280CHI,CHI,2.0,215.0
3853,201801280CHI,MIL,-2.0,215.0
3854,201801280CLE,CLE,-8.0,215.5
3855,201801280CLE,DET,8.0,215.5
3856,201801280HOU,PHO,14.0,227.0
3857,201801280HOU,HOU,-14.0,227.0
3858,201801280NOP,LAC,1.0,227.5
3859,201801280NOP,NOP,-1.0,227.5
3860,201801280OKC,PHI,4.0,213.0
3861,201801280OKC,OKC,-4.0,213.0
3862,201801280SAS,SAC,10.5,193.0
3863,201801280SAS,SAS,-10.5,193.0
3864,201801280TOR,LAL,9.5,217.5
3865,201801280TOR,TOR,-9.5,217.5
3866,201801290ATL,MIN,-6.5,215.5
3867,201801290ATL,ATL,6.5,215.5
3868,201801290DAL,DAL,1.0,196.0
3869,201801290DAL,MIA,-1.0,196.0
3870,201801290DEN,DEN,-1.0,203.5
3871,201801290DEN,BOS,1.0,203.5
3872,201801290IND,IND,-2.5,215.0
3873,201801290IND,CHO,2.5,215.0
3874,201801290MEM,MEM,-8.0,207.0
3875,201801290MEM,PHO,8.0,207.0
3876,201801290MIL,MIL,-3.0,211.0
3877,201801290MIL,PHI,3.0,211.0
3878,201801300DET,DET,2.0,218.5
3879,201801300DET,CLE,-2.0,218.5
3880,201801300HOU,ORL,12.5,222.0
3881,201801300HOU,HOU,-12.5,222.0
3882,201801300LAC,LAC,7.0,218.0
3883,201801300LAC,POR,-7.0,218.0
3884,201801300NOP,SAC,7.5,214.0
3885,201801300NOP,NOP,-7.5,214.0
3886,201801300NYK,BRK,5.0,216.0
3887,201801300NYK,NYK,-5.0,216.0
3888,201801300SAS,DEN,6.5,201.0
3889,201801300SAS,SAS,-6.5,201.0
3890,201801300TOR,MIN,6.0,218.0
3891,201801300TOR,TOR,-6.0,218.0
3892,201801300UTA,UTA,7.0,218.0
3893,201801300UTA,GSW,-7.0,218.0
3894,201801300WAS,OKC,-3.5,219.5
3895,201801300WAS,WAS,3.5,219.5
3896,201801310ATL,ATL,2.5,211.5
3897,201801310ATL,CHO,-2.5,211.5
3898,201801310BOS,BOS,-9.0,208.0
3899,201801310BOS,NYK,9.0,208.0
3900,201801310BRK,PHI,-6.5,211.0
3901,201801310BRK,BRK,6.5,211.0
3902,201801310CLE,MIA,3.0,213.0
3903,201801310CLE,CLE,-3.0,213.0
3904,201801310IND,IND,-6.5,205.0
3905,201801310IND,MEM,6.5,205.0
3906,201801310ORL,LAL,-2.0,216.5
3907,201801310ORL,ORL,2.0,216.5
3908,201801310PHO,PHO,4.5,208.5
3909,201801310PHO,DAL,-4.5,208.5
3910,201801310POR,POR,-7.5,214.0
3911,201801310POR,CHI,7.5,214.0
3912,201802010DEN,DEN,1.0,212.5
3913,201802010DEN,OKC,-1.0,212.5
3914,201802010DET,MEM,8.5,203.0
3915,201802010DET,DET,-8.5,203.0
3916,201802010MIN,MIL,5.5,213.0
3917,201802010MIN,MIN,-5.5,213.0
3918,201802010SAS,HOU,-0.0,211.0
3919,201802010SAS,SAS,0.0,211.0
3920,201802010WAS,WAS,3.0,215.0
3921,201802010WAS,TOR,-3.0,215.0
3922,201802020BOS,ATL,9.5,203.5
3923,201802020BOS,BOS,-9.5,203.5
3924,201802020BRK,LAL,1.5,217.5
3925,201802020BRK,BRK,-1.5,217.5
3926,201802020CHO,IND,3.5,211.0
3927,201802020CHO,CHO,-3.5,211.0
3928,201802020MIL,NYK,3.0,205.5
3929,201802020MIL,MIL,-3.0,205.5
3930,201802020OKC,NOP,6.0,218.0
3931,201802020OKC,OKC,-6.0,218.0
3932,201802020PHI,MIA,4.0,203.0
3933,201802020PHI,PHI,-4.0,203.0
3934,201802020PHO,PHO,5.5,210.5
3935,201802020PHO,UTA,-5.5,210.5
3936,201802020SAC,GSW,-13.0,222.5
3937,201802020SAC,SAC,13.0,222.5
3938,201802020TOR,TOR,-4.5,216.0
3939,201802020TOR,POR,4.5,216.0
3940,201802030CLE,CLE,3.5,230.5
3941,201802030CLE,HOU,-3.5,230.5
3942,201802030DEN,GSW,-5.0,229.5
3943,201802030DEN,DEN,5.0,229.5
3944,201802030DET,MIA,2.0,197.0
3945,201802030DET,DET,-2.0,197.0
3946,201802030IND,PHI,1.5,211.5
3947,201802030IND,IND,-1.5,211.5
3948,201802030LAC,CHI,8.0,222.0
3949,201802030LAC,LAC,-8.0,222.0
3950,201802030MIN,NOP,8.5,220.5
3951,201802030MIN,MIN,-8.5,220.5
3952,201802030ORL,ORL,3.5,217.5
3953,201802030ORL,WAS,-3.5,217.5
3954,201802030SAC,DAL,-4.5,202.5
3955,201802030SAC,SAC,4.5,202.5
3956,201802030SAS,SAS,-6.0,195.0
3957,201802030SAS,UTA,6.0,195.0
3958,201802040BOS,BOS,-1.5,201.0
3959,201802040BOS,POR,1.5,201.0
3960,201802040BRK,BRK,4.5,209.0
3961,201802040BRK,MIL,-4.5,209.0
3962,201802040NYK,ATL,5.5,212.0
3963,201802040NYK,NYK,-5.5,212.0
3964,201802040OKC,LAL,10.0,218.5
3965,201802040OKC,OKC,-10.0,218.5
3966,201802040PHO,CHO,-6.0,219.0
3967,201802040PHO,PHO,6.0,219.0
3968,201802040TOR,MEM,12.0,208.0
3969,201802040TOR,TOR,-12.0,208.0
3970,201802050DEN,DEN,-5.5,218.5
3971,201802050DEN,CHO,5.5,218.5
3972,201802050DET,POR,2.0,210.5
3973,201802050DET,DET,-2.0,210.5
3974,201802050IND,WAS,2.0,212.5
3975,201802050IND,IND,-2.0,212.5
3976,201802050LAC,LAC,-6.0,212.5
3977,201802050LAC,DAL,6.0,212.5
3978,201802050MIA,MIA,-7.0,205.5
3979,201802050MIA,ORL,7.0,205.5
3980,201802050NOP,NOP,-2.0,213.5
3981,201802050NOP,UTA,2.0,213.5
3982,201802050SAC,SAC,-1.5,211.0
3983,201802050SAC,CHI,1.5,211.0
3984,201802060ATL,ATL,-2.0,206.0
3985,201802060ATL,MEM,2.0,206.0
3986,201802060BRK,HOU,-10.0,218.0
3987,201802060BRK,BRK,10.0,218.0
3988,201802060GSW,GSW,-10.0,230.5
3989,201802060GSW,OKC,10.0,230.5
3990,201802060LAL,LAL,-8.0,218.0
3991,201802060LAL,PHO,8.0,218.0
3992,201802060NYK,MIL,-1.5,205.0
3993,201802060NYK,NYK,1.5,205.0
3994,201802060ORL,CLE,-7.0,221.0
3995,201802060ORL,ORL,7.0,221.0
3996,201802060PHI,PHI,-6.0,213.5
3997,201802060PHI,WAS,6.0,213.5
3998,201802060TOR,TOR,-5.0,206.5
3999,201802060TOR,BOS,5.0,206.5
4000,201802070CLE,MIN,-2.5,221.5
4001,201802070CLE,CLE,2.5,221.5
4002,201802070DET,BRK,9.0,208.0
4003,201802070DET,DET,-9.0,208.0
4004,201802070MEM,UTA,-7.5,202.5
4005,201802070MEM,MEM,7.5,202.5
4006,201802070MIA,HOU,-4.5,211.0
4007,201802070MIA,MIA,4.5,211.0
4008,201802070NOP,NOP,-3.0,217.0
4009,201802070NOP,IND,3.0,217.0
4010,201802070PHO,SAS,-8.5,208.0
4011,201802070PHO,PHO,8.5,208.0
4012,201802080GSW,DAL,13.0,219.5
4013,201802080GSW,GSW,-13.0,219.5
4014,201802080LAL,OKC,-3.0,214.5
4015,201802080LAL,LAL,3.0,214.5
4016,201802080ORL,ATL,1.5,214.0
4017,201802080ORL,ORL,-1.5,214.0
4018,201802080POR,CHO,3.0,213.5
4019,201802080POR,POR,-3.0,213.5
4020,201802080TOR,NYK,15.0,209.0
4021,201802080TOR,TOR,-15.0,209.0
4022,201802080WAS,BOS,1.5,206.0
4023,201802080WAS,WAS,-1.5,206.0
4024,201802090ATL,ATL,2.0,214.5
4025,201802090ATL,CLE,-2.0,214.5
4026,201802090BOS,IND,4.0,204.5
4027,201802090BOS,BOS,-4.0,204.5
4028,201802090CHI,MIN,-6.5,217.0
4029,201802090CHI,CHI,6.5,217.0
4030,201802090DET,LAC,3.5,217.5
4031,201802090DET,DET,-3.5,217.5
4032,201802090HOU,DEN,8.5,222.0
4033,201802090HOU,HOU,-8.5,222.0
4034,201802090MIA,MIL,1.0,199.5
4035,201802090MIA,MIA,-1.0,199.5
4036,201802090PHI,NOP,5.5,221.5
4037,201802090PHI,PHI,-5.5,221.5
4038,201802090SAC,POR,-6.0,208.5
4039,201802090SAC,SAC,6.0,208.5
4040,201802090UTA,UTA,-5.5,207.5
4041,201802090UTA,CHO,5.5,207.5
4042,201802100BRK,NOP,-1.5,220.0
4043,201802100BRK,BRK,1.5,220.0
4044,201802100CHI,CHI,5.0,214.0
4045,201802100CHI,WAS,-5.0,214.0
4046,201802100DAL,LAL,2.0,215.5
4047,201802100DAL,DAL,-2.0,215.5
4048,201802100GSW,SAS,11.0,218.0
4049,201802100GSW,GSW,-11.0,218.0
4050,201802100ORL,ORL,5.0,207.0
4051,201802100ORL,MIL,-5.0,207.0
4052,201802100PHI,LAC,2.5,217.0
4053,201802100PHI,PHI,-2.5,217.0
4054,201802100PHO,DEN,-7.0,218.5
4055,201802100PHO,PHO,7.0,218.5
4056,201802110ATL,ATL,3.5,211.0
4057,201802110ATL,DET,-3.5,211.0
4058,201802110BOS,BOS,-4.5,213.0
4059,201802110BOS,CLE,4.5,213.0
4060,201802110CHO,CHO,3.0,215.0
4061,201802110CHO,TOR,-3.0,215.0
4062,201802110HOU,HOU,-15.0,218.5
4063,201802110HOU,DAL,15.0,218.5
4064,201802110IND,NYK,10.0,208.0
4065,201802110IND,IND,-10.0,208.0
4066,201802110MIN,SAC,13.0,212.0
4067,201802110MIN,MIN,-13.0,212.0
4068,201802110OKC,MEM,8.0,205.5
4069,201802110OKC,OKC,-8.0,205.5
4070,201802110POR,POR,-3.5,204.5
4071,201802110POR,UTA,3.5,204.5
4072,201802120BRK,LAC,-4.5,218.5
4073,201802120BRK,BRK,4.5,218.5
4074,201802120CHI,ORL,4.0,215.0
4075,201802120CHI,CHI,-4.0,215.0
4076,201802120DET,NOP,3.0,220.0
4077,201802120DET,DET,-3.0,220.0
4078,201802120GSW,PHO,15.5,232.0
4079,201802120GSW,GSW,-15.5,232.0
4080,201802120PHI,NYK,11.5,208.0
4081,201802120PHI,PHI,-11.5,208.0
4082,201802120UTA,SAS,4.5,196.5
4083,201802120UTA,UTA,-4.5,196.5
4084,201802130DAL,DAL,-6.5,206.0
4085,201802130DAL,SAC,6.5,206.0
4086,201802130DEN,DEN,-7.0,208.5
4087,201802130DEN,SAS,7.0,208.5
4088,201802130MIL,ATL,7.5,208.0
4089,201802130MIL,MIL,-7.5,208.0
4090,201802130MIN,HOU,-2.5,222.0
4091,201802130MIN,MIN,2.5,222.0
4092,201802130OKC,CLE,2.0,222.0
4093,201802130OKC,OKC,-2.0,222.0
4094,201802130TOR,TOR,-8.0,207.5
4095,201802130TOR,MIA,8.0,207.5
4096,201802140BOS,BOS,-4.5,208.5
4097,201802140BOS,LAC,4.5,208.5
4098,201802140BRK,BRK,4.5,215.0
4099,201802140BRK,IND,-4.5,215.0
4100,201802140CHI,TOR,-6.5,217.0
4101,201802140CHI,CHI,6.5,217.0
4102,201802140DET,DET,-8.5,212.0
4103,201802140DET,ATL,8.5,212.0
4104,201802140HOU,SAC,15.0,216.5
4105,201802140HOU,HOU,-15.0,216.5
4106,201802140MEM,MEM,4.0,207.5
4107,201802140MEM,OKC,-4.0,207.5
4108,201802140NOP,NOP,-5.0,226.5
4109,201802140NOP,LAL,5.0,226.5
4110,201802140NYK,WAS,-5.0,206.5
4111,201802140NYK,NYK,5.0,206.5
4112,201802140ORL,CHO,-5.0,213.5
4113,201802140ORL,ORL,5.0,213.5
4114,201802140PHI,PHI,-7.0,201.0
4115,201802140PHI,MIA,7.0,201.0
4116,201802140POR,POR,6.5,226.0
4117,201802140POR,GSW,-6.5,226.0
4118,201802140UTA,PHO,11.5,209.5
4119,201802140UTA,UTA,-11.5,209.5
4120,201802150MIL,DEN,3.0,213.0
4121,201802150MIL,MIL,-3.0,213.0
4122,201802150MIN,LAL,10.0,222.5
4123,201802150MIN,MIN,-10.0,222.5
4124,201802220CHI,CHI,5.5,215.0
4125,201802220CHI,PHI,-5.5,215.0
4126,201802220CHO,BRK,7.5,213.5
4127,201802220CHO,CHO,-7.5,213.5
4128,201802220CLE,WAS,5.0,220.0
4129,201802220CLE,CLE,-5.0,220.0
4130,201802220GSW,LAC,11.0,233.0
4131,201802220GSW,GSW,-11.0,233.0
4132,201802220ORL,NYK,3.5,211.0
4133,201802220ORL,ORL,-3.5,211.0
4134,201802220SAC,OKC,-7.5,213.0
4135,201802220SAC,SAC,7.5,213.0
4136,201802230DEN,DEN,-3.5,211.0
4137,201802230DEN,SAS,3.5,211.0
4138,201802230DET,BOS,-1.0,204.5
4139,201802230DET,DET,1.0,204.5
4140,201802230HOU,MIN,7.5,226.0
4141,201802230HOU,HOU,-7.5,226.0
4142,201802230IND,IND,-8.0,211.0
4143,201802230IND,ATL,8.0,211.0
4144,201802230LAL,DAL,3.5,224.0
4145,201802230LAL,LAL,-3.5,224.0
4146,201802230MEM,CLE,-5.5,212.0
4147,201802230MEM,MEM,5.5,212.0
4148,201802230NOP,MIA,3.0,214.0
4149,201802230NOP,NOP,-3.0,214.0
4150,201802230PHO,LAC,-4.5,224.5
4151,201802230PHO,PHO,4.5,224.5
4152,201802230TOR,MIL,8.5,215.0
4153,201802230TOR,TOR,-8.5,215.0
4154,201802230UTA,POR,3.5,206.5
4155,201802230UTA,UTA,-3.5,206.5
4156,201802230WAS,WAS,-3.5,212.5
4157,201802230WAS,CHO,3.5,212.5
4158,201802240GSW,OKC,9.5,234.5
4159,201802240GSW,GSW,-9.5,234.5
4160,201802240MIA,MEM,7.0,195.0
4161,201802240MIA,MIA,-7.0,195.0
4162,201802240MIN,CHI,8.5,219.0
4163,201802240MIN,MIN,-8.5,219.0
4164,201802240NYK,BOS,-4.5,208.0
4165,201802240NYK,NYK,4.5,208.0
4166,201802240PHI,ORL,10.0,217.0
4167,201802240PHI,PHI,-10.0,217.0
4168,201802240PHO,POR,-6.0,220.0
4169,201802240PHO,PHO,6.0,220.0
4170,201802240SAC,LAL,-1.0,220.0
4171,201802240SAC,SAC,1.0,220.0
4172,201802240UTA,DAL,8.0,206.0
4173,201802240UTA,UTA,-8.0,206.0
4174,201802250CHO,DET,4.0,214.5
4175,201802250CHO,CHO,-4.0,214.5
4176,201802250CLE,CLE,-4.5,215.5
4177,201802250CLE,SAS,4.5,215.5
4178,201802250DEN,DEN,4.5,228.0
4179,201802250DEN,HOU,-4.5,228.0
4180,201802250MIL,NOP,4.5,221.5
4181,201802250MIL,MIL,-4.5,221.5
4182,201802250WAS,PHI,1.5,211.5
4183,201802250WAS,WAS,-1.5,211.5
4184,201802260ATL,ATL,2.5,223.5
4185,201802260ATL,LAL,-2.5,223.5
4186,201802260BOS,BOS,-11.5,201.5
4187,201802260BOS,MEM,11.5,201.5
4188,201802260BRK,CHI,3.0,217.5
4189,201802260BRK,BRK,-3.0,217.5
4190,201802260DAL,IND,-2.5,210.0
4191,201802260DAL,DAL,2.5,210.0
4192,201802260NOP,PHO,7.0,231.0
4193,201802260NOP,NOP,-7.0,231.0
4194,201802260NYK,GSW,-12.0,230.0
4195,201802260NYK,NYK,12.0,230.0
4196,201802260OKC,ORL,10.5,220.5
4197,201802260OKC,OKC,-10.5,220.5
4198,201802260SAC,MIN,-6.0,215.5
4199,201802260SAC,SAC,6.0,215.5
4200,201802260TOR,TOR,-11.0,218.0
4201,201802260TOR,DET,11.0,218.0
4202,201802260UTA,UTA,2.5,211.0
4203,201802260UTA,HOU,-2.5,211.0
4204,201802270CHO,CHI,10.0,216.5
4205,201802270CHO,CHO,-10.0,216.5
4206,201802270CLE,BRK,11.5,221.0
4207,201802270CLE,CLE,-11.5,221.0
4208,201802270DEN,DEN,-3.5,233.0
4209,201802270DEN,LAC,3.5,233.0
4210,201802270MIA,PHI,-0.0,207.0
4211,201802270MIA,MIA,0.0,207.0
4212,201802270MIL,MIL,-3.0,212.0
4213,201802270MIL,WAS,3.0,212.0
4214,201802270POR,SAC,11.5,210.5
4215,201802270POR,POR,-11.5,210.5
4216,201802280ATL,IND,-4.0,211.0
4217,201802280ATL,ATL,4.0,211.0
4218,201802280BOS,CHO,7.0,208.0
4219,201802280BOS,BOS,-7.0,208.0
4220,201802280DAL,DAL,5.0,214.0
4221,201802280DAL,OKC,-5.0,214.0
4222,201802280DET,MIL,2.0,208.0
4223,201802280DET,DET,-2.0,208.0
4224,201802280LAC,HOU,-7.0,226.0
4225,201802280LAC,LAC,7.0,226.0
4226,201802280MEM,PHO,2.0,213.0
4227,201802280MEM,MEM,-2.0,213.0
4228,201802280ORL,ORL,9.5,219.5
4229,201802280ORL,TOR,-9.5,219.5
4230,201802280SAS,NOP,5.0,220.0
4231,201802280SAS,SAS,-5.0,220.0
4232,201802280WAS,GSW,-8.5,226.5
4233,201802280WAS,WAS,8.5,226.5
4234,201803010CLE,PHI,2.5,222.5
4235,201803010CLE,CLE,-2.5,222.5
4236,201803010MIA,LAL,4.0,215.5
4237,201803010MIA,MIA,-4.0,215.5
4238,201803010POR,POR,-4.0,217.0
4239,201803010POR,MIN,4.0,217.0
4240,201803010SAC,BRK,-0.0,214.0
4241,201803010SAC,SAC,0.0,214.0
4242,201803020ATL,GSW,-13.0,227.0
4243,201803020ATL,ATL,13.0,227.0
4244,201803020CHI,DAL,-1.5,212.5
4245,201803020CHI,CHI,1.5,212.5
4246,201803020LAC,LAC,-9.5,226.5
4247,201803020LAC,NYK,9.5,226.5
4248,201803020MEM,DEN,-7.0,215.5
4249,201803020MEM,MEM,7.0,215.5
4250,201803020MIL,IND,3.0,210.5
4251,201803020MIL,MIL,-3.0,210.5
4252,201803020ORL,DET,-2.5,212.5
4253,201803020ORL,ORL,2.5,212.5
4254,201803020PHI,CHO,3.5,216.0
4255,201803020PHI,PHI,-3.5,216.0
4256,201803020PHO,PHO,8.0,223.0
