,GID,DK Positions,Name,L5 DvP,Rest,Projected Points
37526,201801210DET,SF,Tobias Harris,13.0,1,30.5
37527,201801210DET,PF,Eric Moreland,24.0,1,7.3
37528,201801210LAL,SF,Lance Thomas,17.0,1,13.0
37529,201801210LAL,PF,Thomas Bryant,29.0,13,0.0
37530,201801210LAL,PG,Ron Baker,28.0,1,13.0
37531,201801210LAL,SF,Doug McDermott,17.0,1,9.3
37532,201801210LAL,PG,Alex Caruso,14.0,1,13.3
37533,201801210LAL,PG,Frank Ntilikina,28.0,1,18.0
37534,201801210LAL,PF,Willy Hernangómez,10.0,5,0.0
37535,201801210LAL,SG,Corey Brewer,17.0,1,14.5
37536,201801210LAL,PG,Trey Burke,28.0,1,5.5
37537,201801210LAL,SG,Tim Hardaway,3.0,1,33.0
37538,201801210LAL,PG,Jordan Clarkson,14.0,1,27.0
37539,201801210LAL,SG,Courtney Lee,3.0,1,24.8
37540,201801210LAL,SF,Kyle Kuzma,6.0,1,29.8
37541,201801210LAL,SF,Larry Nance Jr.,6.0,1,23.8
37542,201801210LAL,C,Brook Lopez,20.0,1,22.5
37543,201801210LAL,PF,Julius Randle,29.0,1,30.8
37544,201801210LAL,PG,Jarrett Jack,28.0,1,22.5
37545,201801210LAL,PG,Josh Hart,14.0,1,22.3
37546,201801210LAL,SG,Brandon Ingram,17.0,3,32.5
37547,201801210LAL,PF,Kristaps Porziņģis,10.0,1,43.5
37548,201801210LAL,PF,Kyle O'Quinn,10.0,1,19.0
37549,201801210LAL,PG,Tyler Ennis,14.0,1,18.5
37550,201801210LAL,PF,Enes Kanter,10.0,1,31.3
37551,201801210LAL,SF,Michael Beasley,17.0,1,28.0
37552,201801210SAS,PF,Domantas Sabonis,4.0,1,30.8
37553,201801210SAS,PG,Joe Young,3.0,1,12.8
37554,201801210SAS,PF,Pau Gasol,12.0,1,32.0
37555,201801210SAS,PG,Victor Oladipo,3.0,1,42.0
37556,201801210SAS,PF,LaMarcus Aldridge,12.0,1,43.3
37557,201801210SAS,SF,TJ Leaf,18.0,1,12.5
37558,201801210SAS,PG,Tony Parker,17.0,1,18.0
37559,201801210SAS,SF,Thaddeus Young,18.0,1,26.0
37560,201801210SAS,SG,Kyle Anderson,1.0,1,24.0
37561,201801210SAS,PF,Al Jefferson,4.0,1,16.0
37562,201801210SAS,SG,Danny Green,1.0,1,22.0
37563,201801210SAS,SG,Lance Stephenson,26.0,1,20.5
37564,201801210SAS,PG,Bryn Forbes,17.0,1,16.3
37565,201801210SAS,PG,Patty Mills,17.0,1,20.3
37566,201801210SAS,PG,Cory Joseph,3.0,1,19.0
37567,201801210SAS,PG,Dejounte Murray,17.0,1,20.0
37568,201801210SAS,SG,Bojan Bogdanovic,26.0,1,19.3
37569,201801210SAS,SF,Davis Bertans,26.0,1,17.0
37570,201801210SAS,PG,Darren Collison,3.0,1,27.5
37571,201801220ATL,C,Miles Plumlee,14.0,1,15.3
37572,201801220ATL,PG,Alec Burks,12.0,1,14.8
37573,201801220ATL,SF,Jonas Jerebko,8.0,1,14.8
37574,201801220ATL,C,Rudy Gobert,23.0,1,33.8
37575,201801220ATL,SG,Kent Bazemore,19.0,1,26.5
37576,201801220ATL,PG,Isaiah Taylor,22.0,9,13.8
37577,201801220ATL,PF,Derrick Favors,28.0,1,27.5
37578,201801220ATL,SF,Luke Babbitt,11.0,1,4.3
37579,201801220ATL,PF,Mike Muscala,18.0,1,7.0
37580,201801220ATL,PG,Dennis Schroder,22.0,1,37.0
37581,201801220ATL,PG,Donovan Mitchell,12.0,1,38.5
37582,201801220ATL,PF,Ersan Ilyasova,18.0,1,22.8
37583,201801220ATL,PG,Malcolm Delaney,22.0,1,16.0
37584,201801220ATL,C,Dewayne Dedmon,14.0,1,24.0
37585,201801220ATL,SG,Marco Belinelli,19.0,1,16.3
37586,201801220ATL,PG,Ricky Rubio,12.0,1,28.3
37587,201801220ATL,SF,Joe Johnson,8.0,1,17.0
37588,201801220ATL,SG,Taurean Prince,19.0,1,21.8
37589,201801220ATL,PG,Tyler Dorsey,22.0,1,13.0
37590,201801220ATL,SF,Royce O'Neale,8.0,1,13.0
37591,201801220ATL,C,Ekpe Udoh,23.0,4,19.5
37592,201801220ATL,PF,John Collins,18.0,1,27.5
37593,201801220ATL,SG,Joe Ingles,14.0,1,24.5
37594,201801220ATL,PG,Raul Neto,12.0,1,8.3
37595,201801220CHO,PG,De'Aaron Fox,7.0,2,28.0
37596,201801220CHO,SG,Nicolas Batum,2.0,1,28.3
37597,201801220CHO,C,Kosta Koufos,8.0,4,17.3
37598,201801220CHO,PG,Malik Monk,29.0,4,13.8
37599,201801220CHO,PG,Michael Carter-Williams,29.0,1,15.5
37600,201801220CHO,SG,Jeremy Lamb,2.0,1,23.3
37601,201801220CHO,SG,Vince Carter,18.0,2,16.8
37602,201801220CHO,SG,Buddy Hield,18.0,2,22.5
37603,201801220CHO,PG,George Hill,7.0,4,21.5
37604,201801220CHO,SG,Bogdan Bogdanovic,18.0,2,27.0
37605,201801220CHO,PF,Johnny O'Bryant III,19.0,1,13.3
37606,201801220CHO,PF,Frank Kaminsky,19.0,1,20.0
37607,201801220CHO,SF,Marvin Williams,12.0,1,0.0
37608,201801220CHO,SG,Treveon Graham,2.0,1,12.8
37609,201801220CHO,PG,Kemba Walker,29.0,1,37.0
37610,201801220CHO,PF,Skal Labissiere,6.0,2,0.0
37611,201801220CHO,C,Georgios Papagiannis,8.0,2,12.0
37612,201801220CHO,C,Dwight Howard,9.0,1,43.0
37613,201801220CHO,C,Willie Cauley-Stein,8.0,2,0.0
37614,201801220CHO,SG,Justin Jackson,18.0,2,6.8
37615,201801220DAL,C,Marcin Gortat,17.0,2,24.0
37616,201801220DAL,SF,Otto Porter Jr.,9.0,2,29.8
37617,201801220DAL,SG,Wesley Matthews,29.0,1,24.0
37618,201801220DAL,SG,Kelly Oubre Jr.,23.0,2,23.3
37619,201801220DAL,PG,Tomas Satoransky,14.0,2,16.3
37620,201801220DAL,PG,Yogi Ferrell,10.0,1,22.8
37621,201801220DAL,PF,Dwight Powell,7.0,1,16.3
37622,201801220DAL,PG,J.J. Barea,10.0,1,22.5
37623,201801220DAL,PG,John Wall,14.0,2,46.3
37624,201801220DAL,SF,Markieff Morris,9.0,2,22.5
37625,201801220DAL,PF,Mike Scott,3.0,2,17.0
37626,201801220DAL,PG,Kyle Collinsworth,10.0,5,0.0
37627,201801220DAL,SF,Jalen Jones,30.0,41,0.0
37628,201801220DAL,PF,Dirk Nowitzki,7.0,1,23.0
37629,201801220DAL,PF,Jason Smith,3.0,4,0.0
37630,201801220DAL,SF,Harrison Barnes,30.0,1,31.3
37631,201801220DAL,PG,Tim Frazier,14.0,4,13.5
37632,201801220DAL,SG,Bradley Beal,23.0,2,36.3
37633,201801220DAL,C,Salah Mejri,19.0,1,14.0
37634,201801220DAL,SG,Jodie Meeks,23.0,2,12.8
37635,201801220DAL,PG,Dennis Smith,10.0,1,33.5
37636,201801220DAL,C,Ian Mahinmi,17.0,2,14.3
37637,201801220DAL,PF,Chris McCullough,3.0,4,0.0
37638,201801220DAL,PF,Maxi Kleber,7.0,1,14.5
37639,201801220DEN,C,Jusuf Nurkic,7.0,1,31.0
37640,201801220DEN,PG,Shabazz Napier,25.0,1,21.5
37641,201801220DEN,PF,Mason Plumlee,26.0,2,0.0
37642,201801220DEN,SF,Wilson Chandler,2.0,2,21.0
37643,201801220DEN,SG,Evan Turner,7.0,1,18.3
37644,201801220DEN,PG,Damian Lillard,25.0,1,47.8
37645,201801220DEN,PG,Jamal Murray,18.0,2,27.8
37646,201801220DEN,PF,Zach Collins,15.0,1,13.8
37647,201801220DEN,SG,Pat Connaughton,7.0,1,15.8
37648,201801220DEN,PG,CJ McCollum,25.0,1,32.8
37649,201801220DEN,SG,Gary Harris,15.0,2,34.3
37650,201801220DEN,SF,Al-Farouq Aminu,7.0,1,26.8
37651,201801220DEN,SG,Torrey Craig,15.0,2,5.0
37652,201801220DEN,PG,Emmanuel Mudiay,18.0,2,16.0
37653,201801220DEN,PF,Ed Davis,15.0,1,15.3
37654,201801220DEN,SF,Trey Lyles,2.0,2,24.3
37655,201801220DEN,C,Nikola Jokic,5.0,2,44.5
37656,201801220DEN,SG,Will Barton,15.0,2,30.0
37657,201801220HOU,SG,Justise Winslow,22.0,1,16.8
37658,201801220HOU,SG,Derrick Jones Jr.,22.0,1,16.3
37659,201801220HOU,SG,Trevor Ariza,26.0,6,0.0
37660,201801220HOU,PG,Derrick Walton Jr.,13.0,1,5.5
37661,201801220HOU,C,Nene Hilario,3.0,1,17.5
37662,201801220HOU,PF,Bam Adebayo,16.0,1,18.5
37663,201801220HOU,SF,P.J. Tucker,18.0,1,19.0
37664,201801220HOU,SG,Wayne Ellington,22.0,1,25.3
37665,201801220HOU,SG,Eric Gordon,26.0,1,28.3
37666,201801220HOU,PF,Ryan Anderson,4.0,1,22.5
37667,201801220HOU,PF,Kelly Olynyk,16.0,1,23.3
37668,201801220HOU,SG,Josh Richardson,22.0,1,31.0
37669,201801220HOU,C,Hassan Whiteside,6.0,1,37.0
37670,201801220HOU,C,Clint Capela,3.0,1,32.0
37671,201801220HOU,SF,Luc Richard Mbah a Moute,18.0,1,20.0
37672,201801220HOU,SF,James Johnson,4.0,1,26.8
37673,201801220HOU,PG,Chris Paul,6.0,1,47.8
37674,201801220HOU,PG,James Harden,6.0,1,50.0
37675,201801220LAC,PG,Milos Teodosic,24.0,1,26.0
37676,201801220LAC,PF,Taj Gibson,13.0,1,26.3
37677,201801220LAC,PG,Jeff Teague,8.0,1,27.5
37678,201801220LAC,PF,Montrezl Harrell,27.0,1,25.0
37679,201801220LAC,SG,Marcus Georges-Hunt,30.0,1,12.3
37680,201801220LAC,SG,Sindarius Thornwell,17.0,1,4.8
37681,201801220LAC,SF,Sam Dekker,3.0,1,9.0
37682,201801220LAC,C,Willie Reed,4.0,1,0.0
37683,201801220LAC,SG,Shabazz Muhammad,30.0,1,14.3
37684,201801220LAC,PF,Gorgui Dieng,13.0,1,16.3
37685,201801220LAC,C,Karl-Anthony Towns,26.0,1,46.8
37686,201801220LAC,SG,Tyrone Wallace,17.0,1,21.5
37687,201801220LAC,PG,Tyus Jones,8.0,1,16.5
37688,201801220LAC,SG,Andrew Wiggins,30.0,1,30.8
37689,201801220LAC,SG,Wesley Johnson,17.0,1,22.0
37690,201801220LAC,SF,Nemanja Bjelica,25.0,1,17.8
37691,201801220LAC,PG,Lou Williams,24.0,1,42.0
37692,201801220LAC,PF,Blake Griffin,27.0,1,0.0
37693,201801220MEM,PG,Andrew Harrison,4.0,2,19.3
37694,201801220MEM,PF,Jarell Martin,9.0,1,20.8
37695,201801220MEM,PF,Ivan Rabb,9.0,2,0.0
37696,201801220MEM,SF,Robert Covington,16.0,1,25.5
37697,201801220MEM,PF,Deyonta Davis,9.0,1,17.5
37698,201801220MEM,PF,Trevor Booker,30.0,1,15.0
37699,201801220MEM,C,Joel Embiid,2.0,1,0.0
37700,201801220MEM,C,Marc Gasol,1.0,1,36.8
37701,201801220MEM,SG,Timothe Luwawu-Cabarrot,21.0,1,15.5
37702,201801220MEM,PF,Amir Johnson,30.0,1,17.3
37703,201801220MEM,PG,Ben Simmons,1.0,1,37.3
37704,201801220MEM,PG,T.J. McConnell,1.0,1,24.8
37705,201801220MEM,PG,Mario Chalmers,4.0,2,17.0
37706,201801220MEM,SG,Myke Henry,16.0,1,2.8
37707,201801220MEM,SG,Dillon Brooks,16.0,1,22.0
37708,201801220MEM,PG,Tyreke Evans,4.0,1,40.5
37709,201801220MEM,PF,Dario Saric,30.0,1,30.0
37710,201801220MEM,SG,Justin Anderson,21.0,1,12.5
37711,201801220MIL,PG,Jason Terry,30.0,1,4.3
37712,201801220MIL,C,Marshall Plumlee,25.0,1,7.3
37713,201801220MIL,PG,Eric Bledsoe,30.0,1,39.0
37714,201801220MIL,SG,Khris Middleton,5.0,1,41.3
37715,201801220MIL,SG,Devin Booker,13.0,2,43.5
37716,201801220MIL,SF,T.J. Warren,27.0,2,33.3
37717,201801220MIL,PF,Jared Dudley,14.0,2,12.5
37718,201801220MIL,SG,Tony Snell,5.0,1,19.5
37719,201801220MIL,PG,Matthew Dellavedova,30.0,1,15.5
37720,201801220MIL,PF,Dragan Bender,14.0,2,23.0
37721,201801220MIL,SG,Sterling Brown,5.0,1,16.3
37722,201801220MIL,C,Alex Len,22.0,2,20.8
37723,201801220MIL,SG,Troy Daniels,13.0,2,16.0
37724,201801220MIL,SG,Josh Jackson,13.0,2,24.8
37725,201801220MIL,PG,Malcolm Brogdon,30.0,4,23.0
37726,201801220MIL,C,John Henson,25.0,1,22.8
37727,201801220MIL,PG,Tyler Ulis,2.0,2,19.3
37728,201801220MIL,PG,Isaiah Canaan,2.0,2,19.3
37729,201801220MIL,PF,Greg Monroe,14.0,7,26.8
37730,201801220MIL,PF,Thon Maker,2.0,1,13.3
37731,201801220NOP,PF,Nikola Mirotic,23.0,1,31.3
37732,201801220NOP,SG,E'Twaun Moore,10.0,1,20.8
37733,201801220NOP,SG,David Nwaba,12.0,1,17.5
37734,201801220NOP,PF,Anthony Davis,17.0,1,53.0
37735,201801220NOP,C,Robin Lopez,18.0,1,22.5
37736,201801220NOP,PF,DeMarcus Cousins,17.0,1,0.0
37737,201801220NOP,PG,Jameer Nelson,20.0,4,0.0
37738,201801220NOP,SF,Dante Cunningham,19.0,1,13.3
37739,201801220NOP,PF,Bobby Portis,23.0,1,20.0
37740,201801220NOP,PG,Jerian Grant,16.0,1,24.5
37741,201801220NOP,PG,Rajon Rondo,20.0,1,24.0
37742,201801220NOP,SG,Justin Holiday,12.0,1,28.3
37743,201801220NOP,PG,Zach LaVine,16.0,1,25.5
37744,201801220NOP,PG,Ryan Arcidiacono,16.0,1,7.5
37745,201801220NOP,PG,Ian Clark,20.0,1,11.3
37746,201801220NOP,PF,Lauri Markkanen,23.0,1,33.8
37747,201801220NOP,SF,Darius Miller,19.0,1,15.8
37748,201801220NOP,PG,Jrue Holiday,20.0,1,37.8
37749,201801220NOP,SG,Denzel Valentine,12.0,1,25.0
37750,201801230GSW,C,JaVale McGee,19.0,5,0.0
37751,201801230GSW,SG,Andre Iguodala,7.0,7,19.3
37752,201801230GSW,C,Joakim Noah,12.0,20,0.0
37753,201801230GSW,SG,Courtney Lee,6.0,1,24.0
37754,201801230GSW,PG,Jarrett Jack,18.0,1,22.8
37755,201801230GSW,PG,Patrick McCaw,26.0,2,10.5
37756,201801230GSW,SF,Kevon Looney,12.0,2,11.0
37757,201801230GSW,SF,Lance Thomas,24.0,1,13.0
37758,201801230GSW,C,Zaza Pachulia,19.0,2,16.5
37759,201801230GSW,PG,Trey Burke,18.0,1,13.3
37760,201801230GSW,SF,Doug McDermott,24.0,1,13.5
37761,201801230GSW,SG,Nick Young,7.0,2,14.8
37762,201801230GSW,PG,Shaun Livingston,26.0,2,14.8
37763,201801230GSW,SF,Omri Casspi,12.0,5,16.3
37764,201801230GSW,PG,Frank Ntilikina,18.0,1,16.3
37765,201801230GSW,PF,Willy Hernangómez,19.0,1,15.8
37766,201801230GSW,PF,David West,28.0,2,17.5
37767,201801230GSW,PF,Enes Kanter,19.0,1,30.3
37768,201801230GSW,PG,Ron Baker,18.0,1,0.0
37769,201801230GSW,PF,Draymond Green,28.0,2,39.3
37770,201801230GSW,SG,Klay Thompson,7.0,2,31.5
37771,201801230GSW,SG,Tim Hardaway,6.0,1,32.0
37772,201801230GSW,SF,Michael Beasley,24.0,1,36.8
37773,201801230GSW,SF,Kevin Durant,12.0,2,50.3
37774,201801230GSW,PG,Stephen Curry,26.0,2,50.5
37775,201801230LAL,SG,Marcus Smart,8.0,1,0.0
37776,201801230LAL,PG,Alex Caruso,19.0,1,17.0
37777,201801230LAL,PG,Kyrie Irving,11.0,1,43.3
37778,201801230LAL,SF,Marcus Morris,25.0,1,24.0
37779,201801230LAL,SF,Larry Nance Jr.,2.0,1,24.3
37780,201801230LAL,SG,Kentavious Caldwell-Pope,4.0,5,26.8
37781,201801230LAL,PG,Tyler Ennis,19.0,1,16.3
37782,201801230LAL,SF,Kyle Kuzma,2.0,1,27.0
37783,201801230LAL,SF,Jayson Tatum,25.0,1,27.3
37784,201801230LAL,PF,Julius Randle,23.0,1,31.8
37785,201801230LAL,PF,Al Horford,14.0,1,34.8
37786,201801230LAL,C,Brook Lopez,28.0,1,19.3
37787,201801230LAL,PF,Daniel Theis,14.0,1,17.5
37788,201801230LAL,SG,Jarell Eddie,8.0,300,0.0
37789,201801230LAL,SG,Jaylen Brown,8.0,1,29.5
37790,201801230LAL,SG,Brandon Ingram,4.0,1,29.8
37791,201801230LAL,PG,Jordan Clarkson,19.0,1,31.5
37792,201801230LAL,C,Aron Baynes,16.0,1,15.8
37793,201801230LAL,PG,Josh Hart,19.0,1,20.8
37794,201801230LAL,PG,Terry Rozier,11.0,1,20.8
37795,201801230OKC,PF,Jarrett Allen,2.0,1,14.8
37796,201801230OKC,PF,Patrick Patterson,21.0,2,14.0
37797,201801230OKC,PG,Russell Westbrook,15.0,2,57.8
37798,201801230OKC,PG,Raymond Felton,15.0,2,15.5
37799,201801230OKC,PF,Quincy Acy,2.0,1,15.5
37800,201801230OKC,SF,Josh Huestis,14.0,2,13.3
37801,201801230OKC,SG,Joe Harris,28.0,1,18.0
37802,201801230OKC,C,Steven Adams,30.0,2,33.8
37803,201801230OKC,SG,Terrance Ferguson,10.0,2,13.0
37804,201801230OKC,SF,Rondae Hollis-Jefferson,21.0,1,30.3
37805,201801230OKC,SF,DeMarre Carroll,21.0,1,29.3
37806,201801230OKC,PG,Spencer Dinwiddie,7.0,1,28.5
37807,201801230OKC,SG,Andre Roberson,10.0,2,0.0
37808,201801230OKC,SF,Carmelo Anthony,14.0,2,32.0
37809,201801230OKC,PG,D'Angelo Russell,7.0,1,26.0
37810,201801230OKC,SF,Paul George,14.0,2,36.3
37811,201801230OKC,SG,Caris LeVert,28.0,1,24.5
37812,201801230OKC,C,Jahlil Okafor,17.0,1,6.8
37813,201801230OKC,SF,Jerami Grant,14.0,2,11.0
37814,201801230OKC,SG,Allen Crabbe,28.0,1,21.0
37815,201801230OKC,C,Tyler Zeller,17.0,1,15.5
37816,201801230ORL,C,Willie Cauley-Stein,13.0,0,0.0
37817,201801230ORL,SF,Aaron Gordon,17.0,1,0.0
37818,201801230ORL,SG,Malachi Richardson,17.0,5,0.0
37819,201801230ORL,PF,Skal Labissiere,5.0,0,0.0
37820,201801230ORL,PF,Marreese Speights,11.0,1,15.0
37821,201801230ORL,PG,Shelvin Mack,28.0,1,11.8
37822,201801230ORL,C,Georgios Papagiannis,13.0,0,12.5
37823,201801230ORL,SG,Justin Jackson,17.0,0,7.8
37824,201801230ORL,SG,Wes Iwundu,11.0,1,12.8
37825,201801230ORL,PF,Bismack Biyombo,11.0,1,29.3
37826,201801230ORL,SG,Bogdan Bogdanovic,17.0,0,26.8
37827,201801230ORL,SG,Mario Hezonja,11.0,1,18.0
37828,201801230ORL,PG,De'Aaron Fox,16.0,0,27.5
37829,201801230ORL,SG,Evan Fournier,11.0,1,30.0
37830,201801230ORL,SG,Jonathon Simmons,11.0,1,25.0
37831,201801230ORL,PF,Khem Birch,11.0,1,17.3
37832,201801230ORL,SG,Buddy Hield,17.0,0,23.0
37833,201801230ORL,PG,Elfrid Payton,28.0,1,33.3
37834,201801230ORL,PG,D.J. Augustin,28.0,1,15.8
37835,201801230ORL,SG,Vince Carter,17.0,0,16.5
37836,201801230ORL,SG,Garrett Temple,17.0,3,16.3
37837,201801230SAS,PF,LaMarcus Aldridge,22.0,1,42.0
37838,201801230SAS,SF,LeBron James,13.0,2,52.5
37839,201801230SAS,PF,Kevin Love,7.0,2,0.0
37840,201801230SAS,SG,Kyle Anderson,27.0,1,27.3
37841,201801230SAS,SG,Cedi Osman,21.0,2,6.0
37842,201801230SAS,PG,Isaiah Thomas,3.0,2,32.3
37843,201801230SAS,PG,Dejounte Murray,22.0,1,31.5
37844,201801230SAS,PG,Bryn Forbes,22.0,1,16.3
37845,201801230SAS,PG,Dwyane Wade,3.0,2,21.3
37846,201801230SAS,SG,Danny Green,27.0,1,21.5
37847,201801230SAS,SG,Kyle Korver,21.0,2,14.8
37848,201801230SAS,PG,Derrick Rose,3.0,2,16.5
37849,201801230SAS,PG,Iman Shumpert,3.0,56,14.5
37850,201801230SAS,SG,J.R. Smith,21.0,2,17.0
37851,201801230SAS,PF,Joffrey Lauvergne,22.0,3,13.3
37852,201801230SAS,SF,Davis Bertans,28.0,1,17.3
37853,201801230SAS,SG,Brandon Paul,27.0,7,14.3
37854,201801230SAS,PF,Tristan Thompson,7.0,2,17.5
37855,201801230SAS,SF,Jae Crowder,13.0,2,18.5
37856,201801230SAS,PG,Tony Parker,22.0,1,18.8
37857,201801230SAS,SF,Jeff Green,13.0,2,18.8
37858,201801230SAS,PG,Patty Mills,22.0,1,19.8
37859,201801240ATL,PF,Lucas Nogueira,24.0,3,5.0
37860,201801240ATL,SG,Kent Bazemore,5.0,1,25.0
37861,201801240ATL,PF,John Collins,23.0,1,22.5
37862,201801240ATL,PF,Serge Ibaka,24.0,3,22.3
37863,201801240ATL,PF,Ersan Ilyasova,23.0,1,22.0
37864,201801240ATL,SG,Taurean Prince,5.0,1,22.0
37865,201801240ATL,PG,Delon Wright,24.0,3,21.0
37866,201801240ATL,C,Dewayne Dedmon,29.0,1,24.8
37867,201801240ATL,PG,Isaiah Taylor,20.0,1,5.3
37868,201801240ATL,SF,Luke Babbitt,5.0,1,12.3
37869,201801240ATL,PF,Jakob Poeltl,24.0,3,17.3
37870,201801240ATL,SG,C.J. Miles,3.0,3,17.0
37871,201801240ATL,PF,Pascal Siakam,24.0,3,16.8
37872,201801240ATL,SG,Marco Belinelli,5.0,1,16.5
37873,201801240ATL,PG,Malcolm Delaney,20.0,1,16.5
37874,201801240ATL,SG,Norman Powell,3.0,4,15.5
37875,201801240ATL,SF,OG Anunoby,14.0,3,14.8
37876,201801240ATL,C,Miles Plumlee,29.0,1,14.8
37877,201801240ATL,C,Jonas Valanciunas,23.0,3,26.3
37878,201801240ATL,PF,Mike Muscala,23.0,1,13.3
37879,201801240ATL,PG,Fred VanVleet,24.0,3,19.5
37880,201801240ATL,PG,Dennis Schroder,20.0,1,33.8
37881,201801240ATL,PG,Tyler Dorsey,20.0,1,13.3
37882,201801240ATL,PF,Alfonzo McKinnie,24.0,39,0.0
37883,201801240ATL,SG,DeMar DeRozan,3.0,3,40.0
37884,201801240ATL,PG,Kyle Lowry,24.0,3,38.8
37885,201801240CHO,PF,Frank Kaminsky,29.0,1,19.5
37886,201801240CHO,PG,Ian Clark,5.0,1,12.0
37887,201801240CHO,SG,Jeremy Lamb,20.0,1,23.5
37888,201801240CHO,PG,Rajon Rondo,5.0,1,23.3
37889,201801240CHO,SF,Darius Miller,28.0,1,15.8
37890,201801240CHO,PG,Michael Carter-Williams,9.0,1,15.8
37891,201801240CHO,PG,Jrue Holiday,5.0,1,37.5
37892,201801240CHO,SG,E'Twaun Moore,27.0,1,22.5
37893,201801240CHO,PF,DeMarcus Cousins,7.0,1,0.0
37894,201801240CHO,SG,Nicolas Batum,20.0,1,28.0
37895,201801240CHO,PG,Kemba Walker,9.0,1,38.8
37896,201801240CHO,C,Dwight Howard,7.0,1,41.5
37897,201801240CHO,PF,Anthony Davis,7.0,1,53.3
37898,201801240CHO,SG,DeAndre Liggins,27.0,13,0.0
37899,201801240CHO,SF,Michael Kidd-Gilchrist,19.0,3,19.8
37900,201801240CHO,SF,Marvin Williams,19.0,1,0.0
37901,201801240CHO,PF,Johnny O'Bryant III,29.0,1,13.8
37902,201801240CHO,PG,Jameer Nelson,5.0,1,7.0
37903,201801240CHO,C,Omer Asik,27.0,13,0.0
37904,201801240CHO,SF,Dante Cunningham,28.0,1,13.3
37905,201801240CHO,SG,Treveon Graham,20.0,1,13.3
37906,201801240DAL,SF,Luc Richard Mbah a Moute,10.0,1,18.5
37907,201801240DAL,SG,Wesley Matthews,29.0,1,23.3
37908,201801240DAL,SF,P.J. Tucker,10.0,1,18.5
37909,201801240DAL,PF,Ryan Anderson,1.0,1,21.8
37910,201801240DAL,PF,Dwight Powell,15.0,1,16.8
37911,201801240DAL,PF,Dirk Nowitzki,15.0,1,22.5
37912,201801240DAL,SG,Gerald Green,16.0,8,21.5
37913,201801240DAL,PG,J.J. Barea,1.0,1,21.5
37914,201801240DAL,PG,Yogi Ferrell,1.0,1,22.8
37915,201801240DAL,PG,Kyle Collinsworth,1.0,1,5.8
37916,201801240DAL,PG,Chris Paul,16.0,1,46.3
37917,201801240DAL,PF,Tarik Black,1.0,8,14.5
37918,201801240DAL,SG,Trevor Ariza,16.0,1,0.0
37919,201801240DAL,C,Salah Mejri,10.0,1,13.8
37920,201801240DAL,SF,Harrison Barnes,6.0,1,32.5
37921,201801240DAL,PG,Dennis Smith,1.0,1,32.3
37922,201801240DAL,C,Clint Capela,19.0,1,32.0
37923,201801240DAL,PG,James Harden,16.0,1,52.0
37924,201801240DAL,PF,Maxi Kleber,15.0,1,13.3
37925,201801240DAL,SG,Eric Gordon,16.0,1,26.8
37926,201801240DAL,SF,Johnathan Motley,6.0,40,0.0
37927,201801240DET,PG,Donovan Mitchell,11.0,1,35.3
37928,201801240DET,SF,Tobias Harris,2.0,2,29.8
37929,201801240DET,C,Andre Drummond,13.0,2,46.8
37930,201801240DET,SF,Anthony Tolliver,2.0,2,18.3
37931,201801240DET,C,Boban Marjanovic,13.0,6,19.0
37932,201801240DET,SG,Luke Kennard,22.0,2,20.3
37933,201801240DET,PG,Raul Neto,11.0,1,13.8
37934,201801240DET,SG,Stanley Johnson,22.0,2,17.0
37935,201801240DET,PG,Ricky Rubio,11.0,1,24.8
37936,201801240DET,SF,Jonas Jerebko,25.0,1,15.3
37937,201801240DET,PG,Avery Bradley,25.0,2,25.8
37938,201801240DET,SF,Joe Johnson,25.0,1,16.5
37939,201801240DET,PG,Langston Galloway,25.0,2,16.0
37940,201801240DET,SG,Joe Ingles,25.0,1,23.8
37941,201801240DET,PG,Alec Burks,11.0,1,16.8
37942,201801240DET,SF,Royce O'Neale,25.0,1,15.0
37943,201801240DET,C,Rudy Gobert,15.0,1,35.3
37944,201801240DET,PF,Derrick Favors,10.0,1,26.3
37945,201801240DET,PG,Ish Smith,25.0,2,27.0
37946,201801240IND,PG,Joe Young,30.0,2,16.0
37947,201801240IND,PG,Victor Oladipo,30.0,2,44.0
37948,201801240IND,PF,Al Jefferson,2.0,2,17.0
37949,201801240IND,PG,Cory Joseph,30.0,2,18.8
37950,201801240IND,SG,Troy Daniels,1.0,1,16.5
37951,201801240IND,SF,TJ Leaf,18.0,2,12.5
37952,201801240IND,PG,Tyler Ulis,29.0,1,17.5
37953,201801240IND,PF,Jared Dudley,12.0,1,13.0
37954,201801240IND,SF,T.J. Warren,7.0,1,33.8
37955,201801240IND,SG,Josh Jackson,1.0,1,20.5
37956,201801240IND,SF,Alex Poythress,18.0,8,0.0
37957,201801240IND,SG,Devin Booker,1.0,1,41.8
37958,201801240IND,C,Tyson Chandler,17.0,4,21.5
37959,201801240IND,SG,Lance Stephenson,15.0,2,26.5
37960,201801240IND,SF,Ben Moore,18.0,3,0.0
37961,201801240IND,PF,Alec Peters,12.0,9,0.0
37962,201801240IND,SF,Thaddeus Young,18.0,2,28.0
37963,201801240IND,PG,Isaiah Canaan,29.0,1,0.0
37964,201801240IND,PF,Dragan Bender,12.0,1,20.8
37965,201801240IND,PF,Greg Monroe,12.0,1,28.0
37966,201801240IND,SG,Bojan Bogdanovic,15.0,2,20.5
37967,201801240IND,PF,Domantas Sabonis,2.0,2,30.8
